tweet_id,text,sentiment,likes,retweets
1000418,RT @USER1627 REALLY IMPRESSED CHEERFUL BEAUTIFUL DELIGHTED,Positive,123,6
1000419,perfect in every way superb #blessed #amazing 😊😍🙌,Positive,43,15
1000420,@user5967 grateful for everything great incredible awesome,Positive,0,16
1000421,via @user4042 top notch quality wonderful #success #winning,Positive,9,48
1000422,via @user7788 so satisfying blessed #happy,Positive,8,8
1000423,RT false advertising disappointed horrible useless,Negative,4,86
1000424,can't believe how good beautiful incredible #joy #amazing 😊😍🙌,Positive,34,13
1000425,super helpful fantastic delighted #success #winning!!!,Positive,3,20
1000426,RT what a disaster awful trash waste #disappointed,Negative,11,34
1000427,couldn't be worse garbage hate disgusting #frustrated #angry!!!,Negative,11,3
1000428,LIFE IS BEAUTIFUL THRILLED JOY SUPERB #LOVE #BESTDAY,Positive,1,9
1000429,via feeling great blessed excellent beautiful #bestday #positive,Positive,41,1
1000430,via @user7618 exceeded my expectations awesome perfect #positive #joy,Positive,74,9
1000431,RT beyond expectations excellent #grateful,Positive,37,8
1000432,pretty standard stuff #fyi 🤔😐...,Neutral,25,12
1000433,so angry right now dreadful #rant #disappointed 😠😤💔,Negative,8,3
1000434,reading the manual adequate standard #review,Neutral,98,43
1000435,RT this is wonderful delighted #winning 😊😍🙌,Positive,23,4
1000436,RT best day ever brilliant #success #joy,Positive,51,7
1000437,VIA BEYOND EXPECTATIONS AWESOME PERFECT EXCELLENT,Positive,1,2
1000438,feels like a scam trash worst awful #terrible,Negative,62,16
1000439,@user7527 some features work some don't #info...,Neutral,1,3
1000440,RT @user5300 incredible service cheerful delighted incredible,Positive,13,16
1000441,RT no response at all failed #scam!!!,Negative,0,1
1000442,via @user8285 constant crashes awful garbage trash,Negative,80,2
1000443,RT grateful for everything happy fantastic beautiful #grateful #happy,Positive,52,4
1000444,some features work some don't #info,Neutral,5,4
1000445,RT NEVER BUYING AGAIN ANGRY WORST FRUSTRATING #NEVERAGAIN #FAIL 😠😤💔,Negative,64,29
1000446,@user9209 such a letdown ruined worst trash #angry #scam,Negative,88,7
1000447,VIA DEEPLY UNHAPPY BAD RUINED TRASH,Negative,55,3
1000448,via refund requested useless 😠😤💔,Negative,17,33
1000449,@user1538 pure joy beautiful love #positive #winning 😊😍🙌,Positive,0,1
1000450,RT checking the reviews midrange,Neutral,11,0
1000451,RT horrible service useless dreadful garbage,Negative,10,13
1000452,RT @user8819 five stars fantastic #grateful #happy,Positive,27,33
1000453,VIA @USER4234 FANTASTIC PRODUCT GREAT BRILLIANT THRILLED,Positive,85,6
1000454,refund requested hate nightmare pathetic 😠😤💔,Negative,15,7
1000455,via wasted my money hate frustrating #frustrated,Negative,44,4
1000456,via @user9242 totally recommend grateful positive,Positive,48,7
1000457,via reading the manual okay #standard,Neutral,40,8
1000458,RT wondering if it works usual,Neutral,17,44
1000459,via @user7491 fantastic product thrilled awesome blessed #winning #love,Positive,72,2
1000460,@user5306 highly recommend cheerful thrilled #joy #bestday,Positive,101,10
1000461,via never buying again disappointed failed #scam #broken,Negative,112,24
1000462,average at best #opinion...,Neutral,27,0
1000463,via @user8004 top notch quality brilliant #grateful #joy,Positive,15,11
1000464,RT @user3628 this is wonderful amazing #success #grateful,Positive,50,4
1000465,via pure joy superb #success #winning 😊😍🙌!!!,Positive,7,27
1000466,via @user3200 nothing special really midrange #info 🤔😐,Neutral,208,11
1000467,@user5017 no response at all disgusting dreadful #terrible #neveragain,Negative,9,4
1000468,extremely poor quality angry hate disgusting,Negative,0,36
1000469,via couldn't be worse broken bad disappointed #neveragain,Negative,6,12
1000470,via wasted my money hate disgusting horrible #avoid #frustrated!!!,Negative,16,12
1000471,made my day love beautiful #happy,Positive,52,26
1000472,RT fantastic product great amazing beautiful #blessed #positive 😊😍🙌,Positive,11,0
1000473,via wasted my money broken awful pathetic #broken 😠😤💔,Negative,7,34
1000474,VIA HIGHLY RECOMMEND BEAUTIFUL PERFECT DELIGHTED #BESTDAY #HAPPY!!!,Positive,103,13
1000475,so angry right now pathetic disgusting #neveragain,Negative,45,16
1000476,RT @USER3975 EXCEEDED MY EXPECTATIONS WONDERFUL BEAUTIFUL FANTASTIC,Positive,9,36
1000477,via so happy today positive #blessed,Positive,27,7
1000478,VIA @USER8203 HIGHLY RECOMMEND GRATEFUL JOY!!!,Positive,36,0
1000479,via @user7234 great customer support brilliant superb happy #success 😊😍🙌,Positive,9,20
1000480,RT @user9013 comparing different options sufficient normal,Neutral,4,13
1000481,feels like a scam broken 😠😤💔,Negative,14,7
1000482,via absolutely love this incredible superb 😊😍🙌,Positive,17,6
1000483,RT totally recommend joy great #bestday #success,Positive,63,5
1000484,@user9497 any thoughts on this,Neutral,41,9
1000485,via tried the new update moderate common #fyi 🤔😐,Neutral,54,41
1000486,RT amazing experience excellent wonderful awesome,Positive,65,3
1000487,via @user3364 grateful for everything perfect love beautiful #happy 😊😍🙌,Positive,1,4
1000488,RT @USER4648 CAN'T BELIEVE HOW GOOD CHEERFUL EXCELLENT BEAUTIFUL,Positive,45,0
1000489,PURE JOY INCREDIBLE POSITIVE #LOVE,Positive,34,13
1000490,GRATEFUL FOR EVERYTHING PERFECT #POSITIVE #AMAZING,Positive,20,22
1000491,@user3336 awesome vibes fantastic 😊😍🙌!!!,Positive,5,1
1000492,RT @user4024 average at best basic,Neutral,65,10
1000493,via beyond expectations beautiful cheerful amazing #grateful #love,Positive,58,8
1000494,RT @user1558 so happy today superb happy brilliant,Positive,14,25
1000495,absolutely love this thrilled amazing wonderful,Positive,80,17
1000496,@user9429 couldn't be worse frustrating waste garbage,Negative,15,13
1000497,broken on arrival trash waste #disappointed,Negative,22,1
1000498,RT totally worth it love positive fantastic 😊😍🙌,Positive,124,2
1000499,RT amazing experience blessed delighted #positive 😊😍🙌,Positive,150,8
1000500,RT unacceptable behavior broken disgusting useless,Negative,10,11
1000501,RT great customer support cheerful happy positive #positive 😊😍🙌,Positive,103,19
1000502,@user7947 loving every moment amazing,Positive,82,16
1000503,VIA @USER5915 TOTALLY USELESS WORST RUINED #BROKEN,Negative,58,28
1000504,via @user8879 refund requested dreadful #disappointed #fail,Negative,14,10
1000505,RT @USER6741 SO EXCITED EXCELLENT INCREDIBLE #JOY,Positive,12,65
1000506,via @user5513 perfect in every way awesome beautiful #love #winning 😊😍🙌,Positive,144,0
1000507,typical product normal adequate,Neutral,61,38
1000508,via amazing experience perfect #happy,Positive,9,12
1000509,highly recommend thrilled blessed joy #blessed #joy,Positive,123,0
1000510,@user5590 loving every moment incredible amazing,Positive,59,5
1000511,RT @user8955 looks normal to me usual acceptable #opinion,Neutral,129,53
1000512,loving every moment awesome thrilled #joy #bestday,Positive,144,9
1000513,RT awesome vibes awesome beautiful amazing,Positive,99,27
1000514,AVERAGE AT BEST AVERAGE DECENT #INFO,Neutral,19,26
1000515,@USER6389 MEH HONESTLY OKAY,Neutral,1,13
1000516,RT @user1783 no response at all frustrating failed #scam #frustrated,Negative,13,1
1000517,exceeded my expectations brilliant #positive #amazing,Positive,4,17
1000518,what a disaster disappointed #frustrated,Negative,20,19
1000519,via @user8953 feeling great great superb perfect #success #love,Positive,3,5
1000520,RT @user6087 still broken bad #fail,Negative,38,23
1000521,RT @user7629 exceeded my expectations positive excellent superb #blessed #winning 😊😍🙌,Positive,19,14
1000522,super helpful fantastic superb,Positive,108,14
1000523,RT so disappointed useless garbage,Negative,13,0
1000524,RT @user4992 really impressed joy amazing beautiful #winning,Positive,102,0
1000525,RT beyond expectations positive amazing #winning #bestday,Positive,103,11
1000526,via incredible service grateful wonderful amazing #amazing,Positive,139,24
1000527,@user9314 waited for hours disappointed #neveragain #rant,Negative,309,6
1000528,via @user1871 nothing works useless failed waste,Negative,72,7
1000529,@user6695 so disappointed hate #broken #rant!!!,Negative,32,14
1000530,do not recommend frustrating #terrible #fail,Negative,103,62
1000531,incredible service delighted #positive,Positive,73,8
1000532,RT FEELS LIKE A SCAM WASTE #FRUSTRATED #SCAM,Negative,27,20
1000533,results may vary 🤔😐,Neutral,13,1
1000534,RT results may vary 🤔😐...,Neutral,21,5
1000535,via @user6098 incredible service superb incredible amazing #success #love,Positive,17,3
1000536,RT @user2336 pure joy excellent #bestday,Positive,2,0
1000537,RT @USER9669 ABSOLUTELY LOVE THIS HAPPY POSITIVE AMAZING #AMAZING #BLESSED,Positive,219,8
1000538,RT outstanding performance beautiful wonderful great,Positive,24,17
1000539,@USER8292 COMPLETE WASTE DISGUSTING FAILED BAD #ANGRY 😠😤💔,Negative,12,44
1000540,via outstanding performance blessed #blessed 😊😍🙌!!!,Positive,77,1
1000541,via this is wonderful fantastic perfect delighted #positive #bestday 😊😍🙌,Positive,27,31
1000542,via @user1960 amazing experience thrilled,Positive,144,9
1000543,so satisfying beautiful awesome cheerful,Positive,47,2
1000544,RT made my day positive brilliant #amazing,Positive,236,3
1000545,via @user8931 totally worth it great thrilled,Positive,143,15
1000546,RT exceeded my expectations happy cheerful,Positive,46,10
1000547,RT @user5963 feeling blessed perfect #happy #positive,Positive,13,2
1000548,nothing works pathetic ruined nightmare!!!,Negative,12,3
1000549,@user4387 reading the manual #update...,Neutral,75,6
1000550,RT totally useless horrible #fail,Negative,2,52
1000551,RT @user5033 incredible service wonderful #happy,Positive,107,39
1000552,via loving every moment blessed brilliant grateful #happy,Positive,264,2
1000553,RESULTS MAY VARY ORDINARY,Neutral,25,21
1000554,@user3603 some features work some don't,Neutral,59,2
1000555,via nothing special really #checking,Neutral,84,3
1000556,wondering if it works moderate...,Neutral,12,11
1000557,RT pure joy awesome,Positive,44,13
1000558,@user1672 medium quality overall basic #info,Neutral,4,31
1000559,@user3502 exceeded my expectations perfect,Positive,15,2
1000560,RT do not recommend broken terrible #avoid,Negative,109,46
1000561,RT absolute garbage garbage hate dreadful 😠😤💔,Negative,99,24
1000562,fantastic product awesome #blessed #bestday 😊😍🙌,Positive,53,12
1000563,@USER7245 SUPER HELPFUL FANTASTIC 😊😍🙌,Positive,4,7
1000564,@USER9938 WILL UPDATE LATER,Neutral,23,4
1000565,pathetic excuse worst angry dreadful #neveragain,Negative,64,10
1000566,RT @user3856 deeply unhappy garbage #scam #neveragain,Negative,4,3
1000567,RT highly recommend love incredible #love,Positive,57,1
1000568,via totally useless failed,Negative,95,10
1000569,RT incredible service wonderful perfect #bestday,Positive,32,13
1000570,via standard shipping arrived basic decent #standard,Neutral,87,6
1000571,RT @user3567 extremely poor quality garbage angry pathetic,Negative,56,12
1000572,@user3553 beyond expectations brilliant #joy,Positive,15,31
1000573,@user8973 never buying again disappointed garbage,Negative,79,16
1000574,RT @user1864 meh honestly average normal 🤔😐,Neutral,95,30
1000575,via super helpful fantastic,Positive,61,27
1000576,via @user3618 really impressed thrilled perfect #love #grateful 😊😍🙌,Positive,59,17
1000577,feeling blessed incredible excellent positive #success #grateful 😊😍🙌,Positive,48,20
1000578,via pathetic excuse horrible terrible,Negative,8,31
1000579,RT really impressed delighted beautiful #love #success,Positive,102,0
1000580,@user7449 so disappointed awful bad 😠😤💔,Negative,87,2
1000581,via loving every moment perfect #blessed 😊😍🙌,Positive,20,20
1000582,@user9526 feels like a scam failed #neveragain 😠😤💔,Negative,8,25
1000583,via highly recommend joy #grateful #joy,Positive,89,10
1000584,RT @user1174 haven't tried it yet standard #standard 🤔😐,Neutral,0,5
1000585,unacceptable behavior worst dreadful,Negative,47,59
1000586,via what a disaster pathetic disappointed,Negative,49,4
1000587,RT SO SATISFYING GREAT PERFECT #BLESSED #HAPPY 😊😍🙌,Positive,50,11
1000588,RT any thoughts on this mediocre standard,Neutral,75,1
1000589,@USER2998 SO DISAPPOINTED NIGHTMARE #BROKEN #SCAM 😠😤💔,Negative,71,11
1000590,PATHETIC EXCUSE BAD,Negative,164,6
1000591,via worst product ever awful worst disappointed #rant #neveragain,Negative,50,40
1000592,@user3881 deeply unhappy nightmare terrible #angry,Negative,5,41
1000593,will update later,Neutral,58,1
1000594,via medium quality overall #fyi,Neutral,17,18
1000595,really impressed joy cheerful,Positive,3,13
1000596,worst product ever trash #fail,Negative,21,14
1000597,via beyond expectations great #joy,Positive,2,30
1000598,via @user9013 five stars delighted wonderful #success #amazing,Positive,181,52
1000599,via avoid at all costs terrible #scam #avoid,Negative,69,2
1000600,RT totally useless garbage dreadful,Negative,70,0
1000601,RT outstanding performance superb fantastic #amazing,Positive,1,5
1000602,via horrible service horrible 😠😤💔,Negative,33,22
1000603,RT reading the manual midrange #thoughts,Neutral,57,8
1000604,RT reading the manual average #update,Neutral,15,87
1000605,via such a letdown broken pathetic #fail,Negative,27,9
1000606,@user7117 so far so good I think,Neutral,8,23
1000607,via @user6344 pure joy love #amazing,Positive,59,3
1000608,via constant crashes frustrating waste #frustrated,Negative,4,17
1000609,via awesome vibes beautiful #winning #joy,Positive,53,4
1000610,incredible service amazing #blessed,Positive,150,2
1000611,via grateful for everything delighted #winning,Positive,28,43
1000612,RT so angry right now hate disappointed failed #broken #rant,Negative,27,15
1000613,perfect in every way brilliant amazing awesome #happy,Positive,25,4
1000614,RT @user1472 incredible service love blessed #winning!!!,Positive,206,7
1000615,@user8276 neither good nor bad #checking 🤔😐,Neutral,112,3
1000616,RT grateful for everything amazing #grateful 😊😍🙌!!!,Positive,11,0
1000617,via nothing special really adequate decent 🤔😐,Neutral,52,6
1000618,RT nothing special really typical #fyi...,Neutral,99,9
1000619,RT @user2675 made my day fantastic #blessed,Positive,172,3
1000620,via @user2139 exceeded my expectations wonderful perfect,Positive,101,22
1000621,RT CONSTANT CRASHES DISGUSTING WASTE,Negative,73,27
1000622,RT so excited positive!!!,Positive,71,14
1000623,@user7349 still broken disgusting!!!,Negative,7,0
1000624,RT @user1589 exceeded my expectations thrilled love #bestday #positive!!!,Positive,126,14
1000625,RT top notch quality beautiful #positive 😊😍🙌,Positive,79,9
1000626,via @user4302 wasted my money frustrating waste #rant,Negative,6,2
1000627,RT perfect in every way superb awesome #grateful #success,Positive,57,8
1000628,via this is wonderful awesome,Positive,11,10
1000629,RT awesome vibes blessed brilliant amazing #success,Positive,3,13
1000630,RT really frustrated hate angry dreadful,Negative,15,23
1000631,absolute garbage worst bad #broken,Negative,18,9
1000632,via best day ever awesome love beautiful #happy #joy,Positive,0,1
1000633,@user7933 highly recommend happy #winning,Positive,24,9
1000634,RT @user5304 totally recommend blessed,Positive,45,5
